Filing,text,Section heading,Polarity score,sentiment label
1102993_10K_2020_0001102993-21-000031.htm,We believe the claims filed by 247 are entirely without merit and intend to defend them vigorously. We accrue for a liability when it is both probable that a liability has been incurred and the amount of the loss can be reasonably estimated. We currently believe that the final disposition of all existing matters will not have a material adverse effect on our business.,item_3,0.0666666666666666,good
1102993_10K_2020_0001102993-21-000031.htm,Not Applicable. Item 4. Mine Safety Disclosures.,item_4,0.0,neutral
1102993_10K_2020_0001102993-21-000031.htm,"The principal U.S. market on which our common stock is traded is The NASDAQ Global Select Market under the symbol LPSN. There were no repurchases of the Companys equity securities during the year ended December 31, 2020. No cash dividends have been declared on LivePersons Common Stock.",item_5,-0.15,bad
1102993_10K_2020_0001102993-21-000031.htm,"We believe that comparisons of our operating results with each other, or with those of prior periods, may not be meaningful. The selected consolidated financial data should be read in conjunction with the consolidated financial statements. We define adjusted EBITDA as net loss before provision for benefit from income taxes, other expense income, net, depreciation and amortization.",item_6,0.0277777777777777,neutral
1102993_10K_2020_0001102993-21-000031.htm,"LivePerson, the Company, we or our makes life easier for people and brands everywhere through trusted Conversational AI. The Conversational Cloud, our enterpriseclass cloudbased platform, enables businesses to become conversational by securely deploying AIpowered messaging at scale.",item_7,0.2,good
1102993_10K_2020_0001102993-21-000031.htm,"There is currency rate fluctuation risk associated with the exchange rate movement of the U.S. dollar against the New Israeli Shekel NIS. For the year ended December 31, 2020, expenses generated by our Israeli operations totaled approximately 72.6 million. A 1 increase or decrease in the value of the NIS would increase or. decrease our income before income taxes by approximately 0.7 million.",item_7A,-0.1659090909090909,bad
1102993_10K_2020_0001102993-21-000031.htm,"BDO USA, LLP is an Independent Registered Public Accounting Firm. In our opinion, the consolidated financial statements present fairly, in all material respects, the financial position of the Company at December 31, 2020 and 2019. The Company changed its method of accounting for leases due to the adoption of Accounting Standards Codification Topic 842, Leases.",item_8,-0.0055555555555555,neutral
1102993_10K_2020_0001102993-21-000031.htm,Not Applicable. Item 9. Changes in and Disagreements With Accountants on Accounting and Financial Disclosure.,item_9,0.0,neutral
1102993_10K_2020_0001102993-21-000031.htm,Managements Annual Report on Internal Control Over Financial Reporting. Our internal control system is designed to provide reasonable assurance to our management and Board of Directors regarding the preparation and fair presentation of published financial statements.,item_9A,0.1124999999999999,good
1102993_10K_2020_0001102993-21-000031.htm,None. Item 9B. Other InformationNone.,item_9B,-0.0416666666666666,neutral
1102993_10K_2020_0001102993-21-000031.htm,"The information required by this Item 10 is incorporated by reference to the sections captioned Matters to be Considered at Annual Meeting Election of Directors, Executive Officers, Board Committees and Meetings Audit Committee. The Companys web site address provided above is not intended to function as a hyperlink.",item_10,0.0,neutral
1102993_10K_2020_0001102993-21-000031.htm,"The information required by this Item 11 is incorporated by reference to the sections captioned Compensation Discussion and Analysis, Compensation Committee Report and Insider Participation in the definitive proxy statement for our 2021 Annual Meeting of Stockholders. Item 11. Executive Compensation",item_11,0.0,neutral
1102993_10K_2020_0001102993-21-000031.htm,"The information required by this Item 12 is incorporated by reference to the sections captioned Ownership of Securities, Potential Payments Upon Termination or ChangeinControl and Securities Authorized for Issuance Under Equity Compensation Plans in the definitive proxy statement for our 2021 Annual Meeting of Stockholders. Item 12. Security ownership of certain Beneficial Owners and Management and Related Stockholder Matters.",item_12,0.0357142857142857,neutral
1102993_10K_2020_0001102993-21-000031.htm,The information required by this Item 13 is incorporated by reference to the sections captioned Certain Relationships and Related Party Transactions and Director Independence in the definitive proxy statement for our 2021 Annual Meeting of Stockholders.,item_13,0.1071428571428571,good
1102993_10K_2020_0001102993-21-000031.htm,The information required by this Item 14 is incorporated by reference to the section captioned Independent Registered Public Accounting Firm Fees and PreApproval Policies and Procedures in the definitive proxy statement for our 2021 Annual Meeting of Stockholders. Item 14. Principal Accountant Fees and Services.,item_14,-0.0222222222222222,neutral
1102993_10K_2020_0001102993-21-000031.htm,"The following documents are filed as part of this Annual Report on Form 10K. The Registrant has duly caused this report to be signed on its behalf by the undersigned, thereunto duly authorized, on March 8, 2021.",item_15,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,"SolarWinds is a leading provider of information technology, or IT, infrastructure management software. We sell a comprehensive portfolio of Core IT Management products that are designed for ITOps, DevOps and IT security professionals. We also sell cloudbased software solutions purposebuilt to support digital transformation and growth within small and mediumsized enterprises, or SMEs, around the world.",item_1,-0.0416666666666666,neutral
1739942_10K_2020_0001739942-21-000043.htm,"The Cyber Incident has and is likely to continue to have an adverse effect on our business, reputation, customer, employee and partner relations, results of operations, financial condition or cash flows. The trading price of our common stock could be volatile, which could cause the value of your investment to decline. The success of our business depends on our ability to obtain, maintain and enforce our intellectual property rights.",item_1A,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,B. UNRESOLVED STAFF COMMENTSNone.,item_1B,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,"We lease our offices and do not own any real estate. We believe our current facilities will be adequate for the foreseeable future. If we require additional or substitute space, we believe we will be able to obtain such space on acceptable, commercially reasonable terms.",item_2,0.0981481481481481,good
1739942_10K_2020_0001739942-21-000043.htm,"In addition, from time to time, we have been and may be involved in other legal proceedings and claims arising in our ordinary course of business. Other than with respect to the Cyber Incident, neither we nor any of our subsidiaries is a party to, and none of our respective property is the subject of, any material legal proceeding. If one or more of these legal matters were resolved against us in the same reporting period, our consolidated financial statements could be materially adversely affected.",item_3,0.03125,neutral
1739942_10K_2020_0001739942-21-000043.htm,Not applicable. ITEM 4. MINE SAFETY DISCLOSURES. Not applicable.,item_4,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,"Our common stock has been listed on the New York Stock Exchange, or NYSE, under the symbol SWI since October 19, 2018. As of February 24, 2021, the last reported sales price of our common stock on the NYSE was 15.72 per share. We have never declared or paid any cash dividends on ourcommon stock.",item_5,-0.0772727272727272,bad
1739942_10K_2020_0001739942-21-000043.htm,"Nan nan nan is an award-winning author and journalist. She is best known for her work on the book ""The Secret Life of the American Dream""",item_6,0.0999999999999999,good
1739942_10K_2020_0001739942-21-000043.htm,"SolarWinds is a leading provider of information technology, or IT, infrastructure management software. We believe the actual number of customers that could have installed an affected version of the Orion Software Platform to be fewer than 18,000. We have incurred and expect to incur significant costs related to the Cyber Incident.",item_7,0.0625,good
1739942_10K_2020_0001739942-21-000043.htm,"We had cash and cash equivalents of 370.5 million and 173.4 million at December 31, 2020 and 2019, respectively. Our investments are made for capital preservation purposes, and we do not enter into investments for trading or speculative purposes. We do not have material exposure to fair value market risk with respect to our total longterm outstanding indebtedness.",item_7A,0.1333333333333333,good
1739942_10K_2020_0001739942-21-000043.htm,The information required by this item is incorporated by reference to the Consolidated Financial Statements set forth on pages through hereof.,item_8,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,There were no changes in or disagreements with our accountants on accounting and financial disclosure matters.,item_9,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,"Disclosure controls and procedures are designed to ensure that information required to be disclosed by a company in the reports that it files or submits under the Exchange Act is recorded, processed, summarized and reported, within the time periods specified in the SECs rules and forms. No changes in our internal control over financial reporting that occurred during the quarter ended December 31, 2020 that have materially affected, or are reasonably likely to materially affect, ourinternal control overfinancial reporting.",item_9A,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,ertain information required by Part III is omitted from this report. We intend to include such information in our definitive proxy statement Proxy Statement related to our 2021 annual meeting of stockholders pursuant to Regulation 14A under the Exchange Act.,item_9B,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,The information required by this Item will be included in our Proxy Statement and is incorporated herein by reference. The code of business ethics and conduct is available on the investor relations portion of our website at www.solarwinds.com.,item_10,0.2,good
1739942_10K_2020_0001739942-21-000043.htm,The information required by this Item will be included in our Proxy Statement and is incorporated herein by reference. ITEM 11. EXECUTIVE COMPENSATION.,item_11,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,The information required by this Item will be included in our Proxy Statement and is incorporated herein by reference.,item_12,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,The information required by this Item will be included in our Proxy Statement and is incorporated herein by reference.,item_13,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,The information required by this Item will be included in our Proxy Statement and is incorporated herein by reference.,item_14,0.0,neutral
1739942_10K_2020_0001739942-21-000043.htm,The following documents are filed as part of this Annual Report on Form 10K1. financial statement schedule should be read in conjunction with the consolidated financial statements of SolarWinds Corporation. Other than that listed above have been omitted.,item_15,-0.0208333333333333,neutral
929940_10K_2021_0000929940-21-000060.htm,"We are a global leader in asset optimization software that optimizes asset design, operations and maintenance in complex, industrial environments. Our products have embedded artificial intelligence, or AI, capabilities that create insights, provide guidance, and automate and democratize knowledge. We have approximately 2,500 customers globally. Our customers consist of companies engaged in the process industry and other capitalintensive industries.",item_1,-0.26875,bad
929940_10K_2021_0000929940-21-000060.htm,"Investing in our common stock involves a high degree of risk. The risks and uncertainties described below are not the only ones facing our company. If any of the following risks actually occurs, our business, financial condition, results of operations or cash flows would likely suffer. In that case, the trading price of ourcommon stock could fall, and you may lose all or part of your investment.",item_1A,-0.0174999999999999,neutral
929940_10K_2021_0000929940-21-000060.htm,None. Item 1B. Unresolved Staff Comments.,item_1B,0.0,neutral
929940_10K_2021_0000929940-21-000060.htm,"Our principal executive offices are located in leased facilities in Bedford, Massachusetts. We also lease approximately 80,000 square feet in Houston, Texas. In addition to our Bedford and Houston locations, we lease office space in the United Kingdom, Shanghai, Mexico City, Singapore, Beijing, Pune, Moscow, Tokyo, and Bahrain.",item_2,-0.1333333333333333,bad
929940_10K_2021_0000929940-21-000060.htm,None. Item 3. Legal Proceedings.,item_3,0.0666666666666666,good
929940_10K_2021_0000929940-21-000060.htm,Not applicable. Item 4. Mine Safety Disclosures not applicable.,item_4,0.0,neutral
929940_10K_2021_0000929940-21-000060.htm,"Our common stock currently trades on The NASDAQ Global Select Market under the symbol AZPN. The closing price of our common stock on June 30, 2021 was 137.54. In December 2019, we entered into an Amended and Restated Credit Agreement with JPMorgan Chase Bank, N.A., as administrative agent.",item_5,-0.1333333333333333,bad
929940_10K_2021_0000929940-21-000060.htm,"The following tables present selected consolidated financial data for Aspen Technology, Inc. The data presented below should be read in conjunction with our consolidated financial statements and accompanying notes.",item_6,0.0,neutral
929940_10K_2021_0000929940-21-000060.htm,"We are a global leader in asset optimization software that optimizes asset design, operations and maintenance in complex, industrial environments. We combine decades of process modeling and operations expertise with big data, artificial intelligence, and advanced analytics. Our products have embedded AI capabilities that create insights, provide guidance, and automate and democratize knowledge.",item_7,-0.0722222222222222,bad
929940_10K_2021_0000929940-21-000060.htm,"During fiscal 2021 and 2020, 12.6 and 6.6 of our total revenue, respectively, was denominated in a currency other than the U.S. dollar. Our largest exposures to foreign currency exchange rates exist primarily with the Euro, Pound Sterling, Canadian Dollar, Japanese Yen, and Russian Ruble. A hypothetical 10 increase or decrease in interest rates would not have a material impact on our financial position, results of operations or cash flows.",item_7A,0.0090277777777777,neutral
929940_10K_2021_0000929940-21-000060.htm,"The Companys internal control over financial reporting is designed to provide reasonable assurance regarding the reliability of financial reporting. In fiscal 2019, we did not effectively design process level control activities over the accuracy of the retrospective restatement of revenue and related contract balances. The control deficiencies identified resulted from an ineffective risk assessment and the lack of timely creation of relevant reporting tools.",item_8,0.1,good
929940_10K_2021_0000929940-21-000060.htm,"Nan nan nan is an award-winning author and journalist. She is best known for her work on the book ""The Secret Life of the American Dream""",item_9,0.0999999999999999,good
929940_10K_2021_0000929940-21-000060.htm,"Nan nan nan is an award-winning author and journalist. She is best known for her work on the book ""The Secret Life of the American Dream""",item_9A,0.0999999999999999,good
929940_10K_2021_0000929940-21-000060.htm,"Nan nan nan is an award-winning author and journalist. She is best known for her work on the book ""The Secret Life of the American Dream""",item_9B,0.0999999999999999,good
929940_10K_2021_0000929940-21-000060.htm,"Certain information required under this Item 10 will appear under the sections entitled Executive Officers of the Registrant, Election of Directors, Information Regarding our Board of Directors and Corporate Governance, Code of Business Conduct and Ethics. The information will appear in our definitive proxy statement for our 2021 annual meeting of stockholders.",item_10,0.0535714285714285,good
929940_10K_2021_0000929940-21-000060.htm,"Certain information required under this Item 11 will appear under the sections entitled Director Compensation, Compensation Discussion and Analysis, Executive Compensation and Employment and Change in Control Agreements in our definitive proxy statement for our 2021 annual meeting of stockholders.",item_11,0.2142857142857142,good
929940_10K_2021_0000929940-21-000060.htm,"Certain information required under this Item 12 will appear under the sections entitled Stock Owned by Directors, Executive Officers and Greaterthan 5 Stockholders and Securities Authorized for Issuance Under Equity Compensation Plans. Item 12. Security Ownership of Certain Beneficial Owners and Management and Related Stockholder Matters.",item_12,0.1071428571428571,good
929940_10K_2021_0000929940-21-000060.htm,"Certain information required under this Item 13 will appear under the sections entitled Information Regarding the Board of Directors and Corporate Governance and Related Party Transactions in our definitive proxy statement for our 2021 annual meeting of stockholders. Item 13. Certain Relationships and Related Transactions, and Director Independence.",item_13,0.0595238095238095,good
929940_10K_2021_0000929940-21-000060.htm,Certain information required under this Item 14 will appear under the section entitled Independent Registered Public Accountants in our definitive proxy statement for our 2021 annual meeting of stockholders. Item 14. Principal Accounting Fees and Services.,item_14,0.0238095238095238,neutral
929940_10K_2021_0000929940-21-000060.htm,The exhibits listed in the accompanying exhibit index are filed or incorporated by reference as part of this Form 10K. Item 15. Exhibits and Financial Statement Schedules.,item_15,0.0,neutral
1773383_10K_2021_0001773383-21-000054.htm,"Dynatrace's allinone intelligence platform is designed to address the growing complexity faced by technology and digital business teams. As of March 31, 2021, our products are trusted by approximately 2,900 Dynatrace customers in 90 countries in diverse industries.",item_1,-0.2,bad
1773383_10K_2021_0001773383-21-000054.htm,"Investing in our common stock involves a high degree of risk. If any of the risks actually occur, our business, operating results, financial condition and prospects could be materially and adversely affected. You should carefully consider the risks and uncertainties described below, together with all of the other information in this Annual Report on Form 10K.",item_1A,-0.0608333333333333,bad
1773383_10K_2021_0001773383-21-000054.htm,B. UNRESOLVED STAFF COMMENTSNone.,item_1B,0.0,neutral
1773383_10K_2021_0001773383-21-000054.htm,"Our corporate headquarters is located in Waltham, Massachusetts. We lease approximately 47,000 square feet of space in Detroit, Michigan. We believe that our facilities are adequate to meet our needs for the immediate future.",item_2,-0.0777777777777777,bad
1773383_10K_2021_0001773383-21-000054.htm,"We are not currently a party to any litigation or claims that, if determined adversely to us, would have a material adverse effect on our business, operating results, financial condition, or cash flows. We are, from time to time, party to litigation and subject to claims in the ordinary course of business. Regardless of the outcome, litigation can have an adverse impact on us.",item_3,-0.0694444444444444,bad
1773383_10K_2021_0001773383-21-000054.htm,None. MINE SAFETY DISCLOSURESNone. Other information.,item_4,-0.0416666666666666,neutral
1773383_10K_2021_0001773383-21-000054.htm,We have never declared or paid any cash dividend on our common stock. We currently intend to retain all available funds and any future earnings for use in the operation of our business. There has been no material change in the planned use of proceeds from our initial public offering as described in our final prospectus.,item_5,-0.0555555555555555,bad
1773383_10K_2021_0001773383-21-000054.htm,CNN.com will feature iReporter photos in a weekly Travel Snapshots gallery. Please submit your best shots of the U.S. for next week. Visit CNN.com/Travel next Wednesday for a new gallery.,item_6,0.1893939393939393,good
1773383_10K_2021_0001773383-21-000054.htm,"Dynatrace offers the marketleading software intelligence platform, purposebuilt for dynamic multicloud environments. As enterprises embrace the cloud to effect their digital transformation, our allinone intelligence platform is designed to address the growing complexity faced by technology and digital business teams.",item_7,0.025,neutral
1773383_10K_2021_0001773383-21-000054.htm,"We are exposed to market risk in the ordinary course of our business. Market risk represents the risk of loss that may impact our financial position. Our market risk exposure is primarily a result of fluctuations in foreign currency exchange rates, interest rates, and inflation.",item_7A,-0.0375,neutral
1773383_10K_2021_0001773383-21-000054.htm,"We have audited the accompanying consolidated balance sheets of Dynatrace, Inc. the Company as of March 31, 2021 and 2020. In our opinion, the consolidated financial statements present fairly, in all material respects, the financial position of the Company. We identified revenue recognition, specifically related to managements identification of distinct performance obligations, as a critical audit matter.",item_8,0.0916666666666666,good
1773383_10K_2021_0001773383-21-000054.htm,one. CHANGES IN AND DISAGREEMENTS WITH ACCOUNTANTS ON ACCOUNTING AND FINANCIAL DISCLOSURENone.,item_9,0.0,neutral
1773383_10K_2021_0001773383-21-000054.htm,"Our management is responsible for establishing and maintaining effective internal control over financial reporting as defined in Rules 13a15f and 15d15f under the Exchange Act. This system is designed to provide reasonable assurance regarding the reliability of financial reporting. A control system, no matter how well designed and operated, can provide only reasonable, not absolute, assurance that the objectives are met.",item_9A,0.1111111111111111,good
1773383_10K_2021_0001773383-21-000054.htm,"None. ITEM 9B. Other than this, there is no further information on this item.",item_9B,-0.0208333333333333,neutral
1773383_10K_2021_0001773383-21-000054.htm,"The full text of our code of business conduct and ethics is posted on the Investor Relations section of our website at ir.dynatrace.com. The code applies to all of our employees, officers and directors, including our Chief Executive Officer, Chief Financial Officer and other executive and senior officers.",item_10,0.14375,good
1773383_10K_2021_0001773383-21-000054.htm,"The information called for by this item will be set forth in our Proxy Statement for the 2021 Annual Meeting of Stockholders. The information will be filed with the SEC within 120 days of the fiscal year ended March 31, 2021.",item_11,-0.05,neutral
1773383_10K_2021_0001773383-21-000054.htm,"The information called for by this item will be set forth in our Proxy Statement for the 2021 Annual Meeting of Stockholders. The information will be filed with the SEC within 120 days of the fiscal year ended March 31, 2021.",item_12,-0.05,neutral
1773383_10K_2021_0001773383-21-000054.htm,"The information called for by this item will be set forth in our Proxy Statement for the 2021 Annual Meeting of Stockholders. The information will be filed with the SEC within 120 days of the fiscal year ended March 31, 2021.",item_13,-0.05,neutral
1773383_10K_2021_0001773383-21-000054.htm,"The information called for by this item will be set forth in our Proxy Statement for the 2021 Annual Meeting of Stockholders. The information will be filed with the SEC within 120 days of the fiscal year ended March 31, 2021.",item_14,-0.05,neutral
1773383_10K_2021_0001773383-21-000054.htm,"The documents listed in the Exhibit Index of this report are incorporated by reference or are filed with this report, in each case as indicated therein numbered in accordance with Item 601 of Regulation SK.",item_15,0.0,neutral
1393052_10K_2021_0001393052-21-000015.htm,"Veeva is the leading provider of industry cloud solutions for the global life sciences industry. Our solutions help life sciences companies develop and bring products to market faster and more efficiently, market and sell more effectively, and maintain compliance with government regulations.",item_1,0.2666666666666666,good
1393052_10K_2021_0001393052-21-000015.htm,"Investing in our Class A common stock involves a high degree of risk. You should consider carefully the risks and uncertainties described below and in Managements Discussion and Analysis of Financial Condition and Results of Operations. If any of the following risks actually occurs, our business, financial condition and prospects could be materially and adversely affected.",item_1A,-0.04,neutral
1393052_10K_2021_0001393052-21-000015.htm,None. ITEM 1B. UNRESOLVED STAFF COMMENTS. None.,item_1B,0.0,neutral
1393052_10K_2021_0001393052-21-000015.htm,"We expect to expand our facilities capacity in certain field locations during our fiscal year ending January 31, 2022. See note 11 of the notes to our consolidated financial statements included elsewhere in this Annual Report on Form 10K for more information about our lease commitments.",item_2,0.2321428571428571,good
1393052_10K_2021_0001393052-21-000015.htm,"We may be involved in legal proceedings and subject to claims incident to the ordinary course of business. For information regarding certain current legal proceedings, see note 15 of the notes to our consolidated financial statements. In addition to the legal proceedings referenced in note 15, we are involved in the following additional legal proceedings which may be material to our business.",item_3,0.0548941798941798,good
1393052_10K_2021_0001393052-21-000015.htm,Not applicable. ITEM 4. MINE SAFETY DISCLOSURES.,item_4,0.0,neutral
1393052_10K_2021_0001393052-21-000015.htm,"As of January 31, 2021, we had 10 holders of record of our Class A common stock. The actual number of holders of Class Acommon stock is greater than this number of record holders. The stock price performance on the following graph is not necessarily indicative of future stock prices.",item_5,-0.0166666666666666,neutral
1393052_10K_2021_0001393052-21-000015.htm,"The following selected consolidated financial data should be read in conjunction with our audited consolidated financial statements and related notes. The consolidated statement of income data for fiscal years ended January 31, 2021, 2020, and 2019 are derived from, and are qualified by reference to, the audited consolidate financial statements included in this Form 10K. Our historical results are not necessarily indicative of our future results.",item_6,0.0,neutral
1393052_10K_2021_0001393052-21-000015.htm,Veeva is the leading provider of industry cloud solutions for the global life sciences industry. We were founded in 2007 on the premise that industryspecific cloud solutions could best address the operating challenges and regulatory requirements of life sciences companies.,item_7,0.5,good
1393052_10K_2021_0001393052-21-000015.htm,"Our results of operations and cash flows are subject to fluctuations due to changes in foreign currency exchange rates, particularly changes in the British Pound Sterling, Euro, Japanese Yen, and Chinese Yuan. Changes in exchange rates may negatively affect our revenues and other operating results as expressed in U.S. dollars.",item_7A,-0.1241071428571428,bad
1393052_10K_2021_0001393052-21-000015.htm,"Veeva Systems Inc. filed a Form 10K with the Securities and Exchange Commission. The company has changed its method of accounting for leases as of February 1, 2019 due to the adoption of Accounting Standards Codification Topic 842.",item_8,-0.0625,bad
1393052_10K_2021_0001393052-21-000015.htm,Not applicable. ITEM 9. CHANGES IN AND DISAGREEMENTS WITH ACCOUNTANTS ON ACCOUNTING AND FINANCIAL DISCLOSURE.,item_9,0.0,neutral
1393052_10K_2021_0001393052-21-000015.htm,"The term disclosure controls and procedures means controls and other procedures of a company that are designed to ensure that information required to be disclosed by a company in the reports that it files or submits under the Exchange Act is recorded, processed, summarized, and reported. Our management, including our Chief Executive Officer and Chief Financial Officer, do not expect that our disclosure controls or our internal control over financial reporting will prevent all errors and all fraud.",item_9A,-0.0625,bad
1393052_10K_2021_0001393052-21-000015.htm,None. ITEM 9B. OTHER INFORMATION. None.,item_9B,-0.03125,neutral
1393052_10K_2021_0001393052-21-000015.htm,"The information required by this item will be contained in our definitive proxy statement to be filed with the Securities and Exchange Commission. We expect to file not later than 120 days after the end of our fiscal year ended January 31, 2021.",item_10,0.0,neutral
1393052_10K_2021_0001393052-21-000015.htm,"The information required by this item will be set forth in the Proxy Statement, which we expect to file not later than 120 days after the end of our fiscal year ended January 31, 2021. It is incorporated in this report by reference.",item_11,0.0,neutral
1393052_10K_2021_0001393052-21-000015.htm,"The information required by this item will be set forth in the Proxy Statement, which we expect to file not later than 120 days after the end of our fiscal year ended January 31, 2021. It is incorporated in this report by reference.",item_12,0.0,neutral
1393052_10K_2021_0001393052-21-000015.htm,"The information required by this item will be set forth in the Proxy Statement, which we expect to file not later than 120 days after the end of our fiscal year ended January 31, 2021. It is incorporated in this report by reference.",item_13,0.0,neutral
1393052_10K_2021_0001393052-21-000015.htm,"The information required by this item will be set forth in the Proxy Statement, which we expect to file not later than 120 days after the end of our fiscal year ended January 31, 2021.",item_14,0.0,neutral
1393052_10K_2021_0001393052-21-000015.htm,"A Form 10K summary is provided at the beginning of this document, with hyperlinked crossreferences. The summary does not include certain Part III information that is incorporated by reference to the Proxy Statement. Exhibits are listed on the accompanying Exhibit Index immediately preceding the signature page.",item_15,0.0714285714285714,good
1467761_10K_2020_0001654954-21-004133.htm,"On December 4, 2020, Zoom acquired Minim, Inc. Minim is a Delaware corporation that delivers its WiFi management and security Software as a Service SaaS to Internet Service Providers ISPs.",item_1,0.0,neutral
1467761_10K_2020_0001654954-21-004133.htm,"The outbreak of the novel coronavirus COVID19 has had and will likely continue to adversely affect our business. We have seen a significant increase in demand for our cable modems and gateway products due to workfromhome and shelterinplace measures. We do not know how long this increase may last. If we were to experience weakened demand in products, our net sales, profitability and other financial results would be materially adversely impacted.",item_1A,0.0145833333333333,neutral
1467761_10K_2020_0001654954-21-004133.htm,B. UNRESOLVED STAFF COMMENTSNone.,item_1B,0.0,neutral
1467761_10K_2020_0001654954-21-004133.htm,"Our principal executive offices are located at 848 Elm Street, Manchester, New Hampshire. The Company signed a twelvemonth lease agreement for offices at 225 Franklin Street, Boston, MA and completed the move to this location on June 28, 2019.",item_2,0.0681818181818181,good
1467761_10K_2020_0001654954-21-004133.htm,"In the ordinary course of their business, the Company and its subsidiaries are subject to lawsuits, arbitrations, claims, and other legal proceedings. A substantial adverse judgment or other unfavorable resolution of these matters could have a material adverse effect on the Companys financial condition, results of operations, and cash flows. Management believes that the Company has adequate legal defenses with respect to the legal proceedings to which it is a defendant or respondent.",item_3,0.0321759259259259,neutral
1467761_10K_2020_0001654954-21-004133.htm,Not applicable. ITEM 4 MINE SAFETY DISCLOSURES. Not applicable.,item_4,0.0,neutral
1467761_10K_2020_0001654954-21-004133.htm,"As of March 26, 2021, there were 35,362,854 shares of our common stock outstanding. We have never declared or paid cash dividends on our capital stock and do not plan to pay any cash dividends in the foreseeable future.",item_5,0.05,neutral
1467761_10K_2020_0001654954-21-004133.htm,This item has been omitted based on Zooms status as a smaller reporting company.,item_6,0.0,neutral
1467761_10K_2020_0001654954-21-004133.htm,"The Companys cash and cash equivalents balance on December 31, 2020 was 772 thousand compared to 1.2 million on Dec. 31, 2019. The Company had 2.4 million outstanding debt on an assetbased credit line of 4.0 million, and working capital of 5.9 million. Zooms closed on a private placement and issued an aggregate of 2,103 shares on May 26, 2020.",item_7,0.15,good
1467761_10K_2020_0001654954-21-004133.htm,Not required. ItEM 7A. QUANTITEM 7B. DISCLOSURES About MARKET RISK.,item_7A,0.0,neutral
1467761_10K_2020_0001654954-21-004133.htm,"Report of Independent Registered Public Accounting Firm Marcum LLPConsolidated Balance Sheets as of December 31, 2020 andConsolidated Statements of Operations for the years ended December 31,. 2020 and 2019.",item_8,-0.0333333333333333,neutral
1467761_10K_2020_0001654954-21-004133.htm,The company has made changes in its accounting and financial reporting. The company has also made changes to its financial reporting system.,item_9,0.0,neutral
1467761_10K_2020_0001654954-21-004133.htm,"Managements Report on Internal Control over Financial Reporting. Managements assesses the effectiveness of our internal control over financial reporting as of December 31, 2020.",item_9A,0.0,neutral
1467761_10K_2020_0001654954-21-004133.htm,"Nan nan nan is an award-winning author and journalist. She is best known for her work on the book ""The Secret Life of the American Dream""",item_9B,0.0999999999999999,good
1467761_10K_2020_0001654954-21-004133.htm,"Information required by this item appears under the caption Our Executive Officers in Part 1, Item 1 Business. It also appears in our definitive proxy statement for our 2021 annual meeting of stockholders which will be filed with the SEC within 120 days of our fiscal year.",item_10,-0.05,neutral
1467761_10K_2020_0001654954-21-004133.htm,Information required by this item appears in our definitive proxy statement for our 2021 annual meeting of stockholders that will be filed with the SEC within 120 days after the close of our fiscal year and is incorporated herein by reference.,item_11,-0.1,bad
1467761_10K_2020_0001654954-21-004133.htm,"We maintain a number of equity compensation plans for employees, officers, directors and others whose efforts contribute to our success. The table below sets forth certain information as of our fiscal year ended December 31, 2020 regarding the shares of our common stock available for grant.",item_12,0.2023809523809523,good
1467761_10K_2020_0001654954-21-004133.htm,Any information required by this item may appear under the caption Certain Relationships and Related Transactions and Board of Directors in our Definitive Proxy Statement for our 2021 annual meeting of Stockholders to be filed with the SEC within 120 days after the close of our fiscal year.,item_13,0.038095238095238,neutral
1467761_10K_2020_0001654954-21-004133.htm,"The firm of Marcum LLP served as our independent registered public accounting firm for fiscal years 2020 and 2019. The table below shows the aggregate fees that the Company paid or accrued for the audit and other services provided by Marcum. For 2020, fees are related to registering securities for Zooms stock option plans and a private placement.",item_14,-0.075,bad
1467761_10K_2020_0001654954-21-004133.htm,"Consolidated Financial Statements, Schedules and Exhibits are indexed on page.3Exhibits required by the Exhibit Table of Item 601 of SEC Regulation SK. Exhibit numbers refer to numbers in the Exhibit table of item 601.",item_15,-0.025,neutral
1467623_10K_2020_0001467623-21-000012.htm,"Dropbox was founded in 2007 with a simple idea: Everyone should have access to their most important information anytime from any device. Today, Dropbox is wellpositioned to reimagine the way work gets done.",item_1,0.15,good
1467623_10K_2020_0001467623-21-000012.htm,"Investing in our Class A common stock involves a high degree of risk. You should carefully consider the risks and uncertainties described below. If any of the risks actually occur, our business, results of operations, financial condition, and prospects could be materially and adversely affected.",item_1A,-0.0566666666666666,bad
1467623_10K_2020_0001467623-21-000012.htm,B. UNRESOLVED STAFF COMMENTSNone.,item_1B,0.0,neutral
